run_id,model,method,task,question_id,signature,corrected_f1,corrected_precision,corrected_recall,predicted_count,ground_truth_count,recovery
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r04,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,mixed omissions and extras,0.02660891089108911,0.01349231251961092,0.9555555555555556,3187,45,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r04,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.03653693407466243,0.01887308533916849,0.5702479338842975,3656,121,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r04,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,empty answer,0.0,0.0,0.0,0,160,rlm-final-call
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r05,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.7290575916230367,0.7424686750199947,0.7161223965029571,3751,3889,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r05,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,mixed omissions and extras,0.8205128205128205,0.7780548628428927,0.8678720445062587,802,719,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r05,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.03504672897196262,0.0178359096313912,1.0,2523,45,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r05,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.00796812749003984,0.007692307692307693,0.008264462809917356,130,121,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task10-rlm-xfull-r05,Claude Haiku 4.5,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,empty answer,0.0,0.0,0.0,0,160,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task18-codeact-x100-r01,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,extra selections only,0.4444444444444445,0.2857142857142857,1.0,49,14,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x100-r02,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,extra selections only,0.24778761061946902,0.1414141414141414,1.0,99,14,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x100-r03,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,mixed omissions and extras,0.3,0.5,0.21428571428571427,6,14,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task18-codeact-x100-r04,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,mixed omissions and extras,0.27027027027027023,0.21739130434782608,0.35714285714285715,23,14,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task18-codeact-x100-r05,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,mixed omissions and extras,0.22641509433962262,0.13043478260869565,0.8571428571428571,92,14,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x500-r01,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,extra selections only,0.33333333333333337,0.2,1.0,380,76,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x500-r02,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,mixed omissions and extras,0.7701863354037266,0.7294117647058823,0.8157894736842105,85,76,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x500-r03,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,mixed omissions and extras,0.7701863354037266,0.7294117647058823,0.8157894736842105,85,76,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x500-r04,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,extra selections only,0.562962962962963,0.3917525773195876,1.0,194,76,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-codeact-x500-r05,Claude Haiku 4.5,codeact,tier3/task18,rxh-t3-task18,mixed omissions and extras,0.765432098765432,0.7209302325581395,0.8157894736842105,86,76,codeact-answer-line
full-claude-haiku-4.5-tier3-task18-llm-x100-r01,Claude Haiku 4.5,llm,tier3/task18,rxh-t3-task18,extra selections only,0.24561403508771928,0.14,1.0,100,14,aggregate-contingency-bounds
full-claude-haiku-4.5-tier3-task18-llm-x100-r02,Claude Haiku 4.5,llm,tier3/task18,rxh-t3-task18,extra selections only,0.21875,0.12280701754385964,1.0,114,14,aggregate-contingency-bounds
full-claude-haiku-4.5-tier3-task18-llm-x100-r03,Claude Haiku 4.5,llm,tier3/task18,rxh-t3-task18,extra selections only,0.24561403508771928,0.14,1.0,100,14,aggregate-contingency-bounds
full-claude-haiku-4.5-tier3-task18-llm-x100-r04,Claude Haiku 4.5,llm,tier3/task18,rxh-t3-task18,extra selections only,0.24561403508771928,0.14,1.0,100,14,aggregate-contingency-bounds
full-claude-haiku-4.5-tier3-task18-llm-x100-r05,Claude Haiku 4.5,llm,tier3/task18,rxh-t3-task18,extra selections only,0.24561403508771928,0.14,1.0,100,14,aggregate-contingency-bounds
full-claude-haiku-4.5-tier3-task18-rlm-x100-r02,Claude Haiku 4.5,rlm,tier3/task18,rxh-t3-task18,empty answer,0.0,0.0,0.0,0,14,empty-prediction-from-count
full-claude-haiku-4.5-tier3-task18-rlm-x100-r04,Claude Haiku 4.5,rlm,tier3/task18,rxh-t3-task18,empty answer,0.0,0.0,0.0,0,14,empty-prediction-from-count
full-claude-haiku-4.5-tier3-task18-rlm-x100-r05,Claude Haiku 4.5,rlm,tier3/task18,rxh-t3-task18,empty answer,0.0,0.0,0.0,0,14,empty-prediction-from-count
full-claude-haiku-4.5-tier3-task18-rlm-x500-r01,Claude Haiku 4.5,rlm,tier3/task18,rxh-t3-task18,empty answer,0.0,0.0,0.0,0,76,empty-prediction-from-count
full-claude-haiku-4.5-tier3-task18-rlm-xfull-r01,Claude Haiku 4.5,rlm,tier3/task18,rxh-t3-task18,empty answer,0.0,0.0,0.0,0,17022,empty-prediction-from-count
full-claude-haiku-4.5-tier3-task18-rlm-xfull-r02,Claude Haiku 4.5,rlm,tier3/task18,rxh-t3-task18,empty answer,0.0,0.0,0.0,0,17022,empty-prediction-from-count
full-claude-haiku-4.5-tier3-task23-codeact-x100-r01,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x100-r02,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x100-r03,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task23-codeact-x100-r04,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x100-r05,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task23-codeact-x500-r01,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x500-r02,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x500-r03,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x500-r04,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task23-codeact-x500-r05,Claude Haiku 4.5,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,omissions only,0.5714285714285715,1.0,0.4,2,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.5,0.6666666666666666,0.4,3,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.5882352941176471,0.4166666666666667,1.0,12,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,2,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,omissions only,0.33333333333333337,1.0,0.2,1,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.5,0.42857142857142855,0.6,7,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.20000000000000004,0.2,0.2,5,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,2,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.5,0.6666666666666666,0.4,3,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.5454545454545454,0.5,0.6,6,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,omissions only,0.33333333333333337,1.0,0.2,1,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,4,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.5,0.6666666666666666,0.4,3,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,omissions only,0.5714285714285715,1.0,0.4,2,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.625,0.45454545454545453,1.0,11,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,omissions only,0.33333333333333337,1.0,0.2,1,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.20000000000000004,0.2,0.2,5,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x100-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.5,0.42857142857142855,0.6,7,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.7142857142857143,0.5555555555555556,1.0,9,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x100-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.7692307692307693,0.625,1.0,8,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.6792452830188679,0.5142857142857142,1.0,35,18,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r01,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.2857142857142857,0.16666666666666666,1.0,30,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.28571428571428575,0.5,0.2,2,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x500-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.782608695652174,0.6428571428571429,1.0,28,18,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.2380952380952381,0.13513513513513514,1.0,37,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r02,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.3448275862068966,0.20833333333333334,1.0,24,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.4799999999999999,0.3157894736842105,1.0,57,18,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r03,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.4347826086956522,0.2777777777777778,1.0,18,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.25,0.3333333333333333,0.2,3,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x500-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.7659574468085107,0.6206896551724138,1.0,29,18,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,14,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x500-r04,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.16666666666666669,0.09090909090909091,1.0,55,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-claude-haiku-4.5-tier3-task6-codeact-x500-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.25,0.2857142857142857,0.2222222222222222,14,18,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x500-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,3,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-codeact-x500-r05,Claude Haiku 4.5,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.1639344262295082,0.08928571428571429,1.0,56,5,codeact-historical-transcript
full-claude-haiku-4.5-tier3-task6-rlm-x100-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,2,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,1,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.625,0.45454545454545453,1.0,11,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.35294117647058826,0.25,0.6,12,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r03,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r03,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.13333333333333333,0.1,0.2,10,5,rlm-final-answer-box
full-claude-haiku-4.5-tier3-task6-rlm-x100-r03,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.625,0.45454545454545453,1.0,11,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r03,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r04,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r04,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,2,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r04,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.625,0.45454545454545453,1.0,11,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r04,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.4166666666666667,0.2631578947368421,1.0,19,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r05,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r05,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x100-r05,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,1,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x100-r05,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.5,0.3333333333333333,1.0,15,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.6923076923076924,0.5294117647058824,1.0,34,18,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.4,0.26666666666666666,0.8,15,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r01,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,191,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.4799999999999999,0.3157894736842105,1.0,57,18,rlm-final-answer-box-wrapped
full-claude-haiku-4.5-tier3-task6-rlm-x500-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,empty answer,0.0,0.0,0.0,0,5,rlm-final-call
full-claude-haiku-4.5-tier3-task6-rlm-x500-r02,Claude Haiku 4.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.3448275862068966,0.20833333333333334,1.0,24,5,rlm-final-call
